Metro,Type,Month,Dimension,Measure,Value,YoY
New York City,Company Size,2018-07,51-200,Median Base Pay,57856,
Los Angeles,Company Size,2018-07,1001-5000,Median Base Pay,60323,
Los Angeles,Company Size,2018-07,<51,Median Base Pay,54572,
Los Angeles,Company Size,2018-07,201-500,Median Base Pay,57903,
Los Angeles,Company Size,2018-07,5000+,Median Base Pay,61051,
Los Angeles,Company Size,2018-07,501-1000,Median Base Pay,58769,
Los Angeles,Company Size,2018-07,51-200,Median Base Pay,56801,
Chicago,Company Size,2018-07,1001-5000,Median Base Pay,56589,
Chicago,Company Size,2018-07,<51,Median Base Pay,51194,
Chicago,Company Size,2018-07,201-500,Median Base Pay,54319,
Chicago,Company Size,2018-07,5000+,Median Base Pay,57272,
Chicago,Company Size,2018-07,501-1000,Median Base Pay,55132,
Chicago,Company Size,2018-07,51-200,Median Base Pay,53286,
Houston,Company Size,2018-07,1001-5000,Median Base Pay,55376,
Houston,Company Size,2018-07,<51,Median Base Pay,50096,
Houston,Company Size,2018-07,201-500,Median Base Pay,53154,
Houston,Company Size,2018-07,5000+,Median Base Pay,56044,
Houston,Company Size,2018-07,501-1000,Median Base Pay,53949,
Houston,Company Size,2018-07,51-200,Median Base Pay,52143,
Washington DC,Company Size,2018-07,1001-5000,Median Base Pay,59162,
Washington DC,Company Size,2018-07,<51,Median Base Pay,53522,
Washington DC,Company Size,2018-07,201-500,Median Base Pay,56788,
Washington DC,Company Size,2018-07,5000+,Median Base Pay,59875,
Washington DC,Company Size,2018-07,501-1000,Median Base Pay,57638,
Washington DC,Company Size,2018-07,51-200,Median Base Pay,55708,
Philadelphia,Company Size,2018-07,1001-5000,Median Base Pay,55463,
Philadelphia,Company Size,2018-07,<51,Median Base Pay,50175,
Philadelphia,Company Size,2018-07,201-500,Median Base Pay,53238,
Philadelphia,Company Size,2018-07,5000+,Median Base Pay,56132,
Philadelphia,Company Size,2018-07,501-1000,Median Base Pay,54034,
Philadelphia,Company Size,2018-07,51-200,Median Base Pay,52225,
Atlanta,Company Size,2018-07,1001-5000,Median Base Pay,53610,
Atlanta,Company Size,2018-07,<51,Median Base Pay,48500,
Atlanta,Company Size,2018-07,201-500,Median Base Pay,51460,
Atlanta,Company Size,2018-07,5000+,Median Base Pay,54257,
Atlanta,Company Size,2018-07,501-1000,Median Base Pay,52230,
Atlanta,Company Size,2018-07,51-200,Median Base Pay,50481,
Boston,Company Size,2018-07,1001-5000,Median Base Pay,59577,
Boston,Company Size,2018-07,<51,Median Base Pay,53897,
Boston,Company Size,2018-07,201-500,Median Base Pay,57186,
Boston,Company Size,2018-07,5000+,Median Base Pay,60295,
Boston,Company Size,2018-07,501-1000,Median Base Pay,58042,
Boston,Company Size,2018-07,51-200,Median Base Pay,56099,
San Francisco,Company Size,2018-07,1001-5000,Median Base Pay,69898,
San Francisco,Company Size,2018-07,<51,Median Base Pay,63235,
San Francisco,Company Size,2018-07,201-500,Median Base Pay,67094,
San Francisco,Company Size,2018-07,5000+,Median Base Pay,70742,
San Francisco,Company Size,2018-07,501-1000,Median Base Pay,68098,
San Francisco,Company Size,2018-07,51-200,Median Base Pay,65818,
Seattle,Company Size,2018-07,1001-5000,Median Base Pay,61122,
Seattle,Company Size,2018-07,<51,Median Base Pay,55295,
Seattle,Company Size,2018-07,201-500,Median Base Pay,58670,
Seattle,Company Size,2018-07,5000+,Median Base Pay,61859,
Seattle,Company Size,2018-07,501-1000,Median Base Pay,59548,
Seattle,Company Size,2018-07,51-200,Median Base Pay,57553,
National,Industry,2018-07,Accounting & Legal,Median Base Pay,52397,
National,Industry,2018-07,Aerospace & Defense,Median Base Pay,54420,
National,Industry,2018-07,Architecture & Civil Engineering,Median Base Pay,52698,
National,Industry,2018-07,Arts & Entertainment,Median Base Pay,46415,
National,Industry,2018-07,Automotive,Median Base Pay,47603,
National,Industry,2018-07,Banking & Financial Services,Median Base Pay,51782,
National,Industry,2018-07,Beauty & Fitness,Median Base Pay,47007,
National,Industry,2018-07,Biotech & Pharmaceuticals,Median Base Pay,54496,
National,Industry,2018-07,Business Services,Median Base Pay,49449,
National,Industry,2018-07,Computer Software & Hardware,Median Base Pay,53136,
National,Industry,2018-07,Construction,Median Base Pay,51256,
National,Industry,2018-07,Consulting,Median Base Pay,52732,
National,Industry,2018-07,Consumer Electronics,Median Base Pay,47119,
National,Industry,2018-07,Consumer Services,Median Base Pay,46555,
National,Industry,2018-07,Education & Schools,Median Base Pay,47956,
National,Industry,2018-07,Energy & Utilities,Median Base Pay,55785,
National,Industry,2018-07,Facilities,Median Base Pay,48719,
National,Industry,2018-07,Farming & Agriculture,Median Base Pay,50545,
National,Industry,2018-07,Government,Median Base Pay,51676,
National,Industry,2018-07,Health Care & Hospitals,Median Base Pay,50377,
National,Industry,2018-07,Information Technology,Median Base Pay,51541,
National,Industry,2018-07,Insurance,Median Base Pay,51304,
National,Industry,2018-07,Internet & Tech,Median Base Pay,53120,
National,Industry,2018-07,Manufacturing,Median Base Pay,52532,
National,Industry,2018-07,Marketing & Advertising,Median Base Pay,49171,
National,Industry,2018-07,Media & Publishing,Median Base Pay,49823,
National,Industry,2018-07,Nonprofit,Median Base Pay,48089,
National,Industry,2018-07,Private Security,Median Base Pay,47416,
National,Industry,2018-07,Real Estate,Median Base Pay,49721,
National,Industry,2018-07,Recruiting & Staffing,Median Base Pay,48519,
National,Industry,2018-07,Restaurants & Bars,Median Base Pay,47230,
National,Industry,2018-07,Retail,Median Base Pay,47442,
National,Industry,2018-07,Supermarkets,Median Base Pay,48849,
National,Industry,2018-07,Telecommunications,Median Base Pay,50347,
National,Industry,2018-07,Transportation & Logistics,Median Base Pay,50864,
National,Industry,2018-07,Travel & Tourism,Median Base Pay,48351,
National,Industry,2018-07,Wholesale,Median Base Pay,50424,
New York City,Industry,2018-07,Accounting & Legal,Median Base Pay,61670,
New York City,Industry,2018-07,Aerospace & Defense,Median Base Pay,64051,
New York City,Industry,2018-07,Architecture & Civil Engineering,Median Base Pay,62024,
New York City,Industry,2018-07,Arts & Entertainment,Median Base Pay,54629,
New York City,Industry,2018-07,Automotive,Median Base Pay,56027,
New York City,Industry,2018-07,Banking & Financial Services,Median Base Pay,60947,
New York City,Industry,2018-07,Beauty & Fitness,Median Base Pay,55326,
New York City,Industry,2018-07,Biotech & Pharmaceuticals,Median Base Pay,64140,
New York City,Industry,2018-07,Business Services,Median Base Pay,58200,
New York City,Industry,2018-07,Computer Software & Hardware,Median Base Pay,62540,
New York City,Industry,2018-07,Construction,Median Base Pay,60327,
New York City,Industry,2018-07,Consulting,Median Base Pay,62064,
New York City,Industry,2018-07,Consumer Electronics,Median Base Pay,55457,
New York City,Industry,2018-07,Consumer Services,Median Base Pay,54794,
New York City,Industry,2018-07,Education & Schools,Median Base Pay,56443,
New York City,Industry,2018-07,Energy & Utilities,Median Base Pay,65658,
New York City,Industry,2018-07,Facilities,Median Base Pay,57341,
New York City,Industry,2018-07,Farming & Agriculture,Median Base Pay,59490,
New York City,Industry,2018-07,Government,Median Base Pay,60821,
New York City,Industry,2018-07,Health Care & Hospitals,Median Base Pay,59293,
New York City,Industry,2018-07,Information Technology,Median Base Pay,60662,
New York City,Industry,2018-07,Insurance,Median Base Pay,60383,
New York City,Industry,2018-07,Internet & Tech,Median Base Pay,62520,
New York City,Industry,2018-07,Manufacturing,Median Base Pay,61828,
New York City,Industry,2018-07,Marketing & Advertising,Median Base Pay,57874,
New York City,Industry,2018-07,Media & Publishing,Median Base Pay,58640,
New York City,Industry,2018-07,Nonprofit,Median Base Pay,56599,
New York City,Industry,2018-07,Private Security,Median Base Pay,55808,
New York City,Industry,2018-07,Real Estate,Median Base Pay,58520,
New York City,Industry,2018-07,Recruiting & Staffing,Median Base Pay,57105,
New York City,Industry,2018-07,Restaurants & Bars,Median Base Pay,55589,
New York City,Industry,2018-07,Retail,Median Base Pay,55838,
New York City,Industry,2018-07,Supermarkets,Median Base Pay,57494,
New York City,Industry,2018-07,Telecommunications,Median Base Pay,59257,
New York City,Industry,2018-07,Transportation & Logistics,Median Base Pay,59866,
New York City,Industry,2018-07,Travel & Tourism,Median Base Pay,56908,
New York City,Industry,2018-07,Wholesale,Median Base Pay,59348,
Los Angeles,Industry,2018-07,Accounting & Legal,Median Base Pay,60546,
Los Angeles,Industry,2018-07,Aerospace & Defense,Median Base Pay,62884,
Los Angeles,Industry,2018-07,Architecture & Civil Engineering,Median Base Pay,60893,
Los Angeles,Industry,2018-07,Arts & Entertainment,Median Base Pay,53633,
Los Angeles,Industry,2018-07,Automotive,Median Base Pay,55006,
Los Angeles,Industry,2018-07,Banking & Financial Services,Median Base Pay,59836,
Los Angeles,Industry,2018-07,Beauty & Fitness,Median Base Pay,54318,
Los Angeles,Industry,2018-07,Biotech & Pharmaceuticals,Median Base Pay,62971,
Los Angeles,Industry,2018-07,Business Services,Median Base Pay,57139,
Los Angeles,Industry,2018-07,Computer Software & Hardware,Median Base Pay,61400,
Los Angeles,Industry,2018-07,Construction,Median Base Pay,59227,
Los Angeles,Industry,2018-07,Consulting,Median Base Pay,60933,
Los Angeles,Industry,2018-07,Consumer Electronics,Median Base Pay,54447,
Los Angeles,Industry,2018-07,Consumer Services,Median Base Pay,53795,
Los Angeles,Industry,2018-07,Education & Schools,Median Base Pay,55414,
Los Angeles,Industry,2018-07,Energy & Utilities,Median Base Pay,64461,
Los Angeles,Industry,2018-07,Facilities,Median Base Pay,56296,
Los Angeles,Industry,2018-07,Farming & Agriculture,Median Base Pay,58405,
Los Angeles,Industry,2018-07,Government,Median Base Pay,59713,
Los Angeles,Industry,2018-07,Health Care & Hospitals,Median Base Pay,58212,
Los Angeles,Industry,2018-07,Information Technology,Median Base Pay,59556,
Los Angeles,Industry,2018-07,Insurance,Median Base Pay,59282,
Los Angeles,Industry,2018-07,Internet & Tech,Median Base Pay,61381,
Los Angeles,Industry,2018-07,Manufacturing,Median Base Pay,60701,
Los Angeles,Industry,2018-07,Marketing & Advertising,Median Base Pay,56819,
Los Angeles,Industry,2018-07,Media & Publishing,Median Base Pay,57571,
Los Angeles,Industry,2018-07,Nonprofit,Median Base Pay,55567,
Los Angeles,Industry,2018-07,Private Security,Median Base Pay,54790,
Los Angeles,Industry,2018-07,Real Estate,Median Base Pay,57453,
Los Angeles,Industry,2018-07,Recruiting & Staffing,Median Base Pay,56064,
Los Angeles,Industry,2018-07,Restaurants & Bars,Median Base Pay,54576,
Los Angeles,Industry,2018-07,Retail,Median Base Pay,54820,
Los Angeles,Industry,2018-07,Supermarkets,Median Base Pay,56446,
Los Angeles,Industry,2018-07,Telecommunications,Median Base Pay,58176,
Los Angeles,Industry,2018-07,Transportation & Logistics,Median Base Pay,58775,
Los Angeles,Industry,2018-07,Travel & Tourism,Median Base Pay,55871,
Los Angeles,Industry,2018-07,Wholesale,Median Base Pay,58266,
Chicago,Industry,2018-07,Accounting & Legal,Median Base Pay,56798,
Chicago,Industry,2018-07,Aerospace & Defense,Median Base Pay,58991,
Chicago,Industry,2018-07,Architecture & Civil Engineering,Median Base Pay,57124,
Chicago,Industry,2018-07,Arts & Entertainment,Median Base Pay,50314,
Chicago,Industry,2018-07,Automotive,Median Base Pay,51601,
Chicago,Industry,2018-07,Banking & Financial Services,Median Base Pay,56132,
Chicago,Industry,2018-07,Beauty & Fitness,Median Base Pay,50956,
Chicago,Industry,2018-07,Biotech & Pharmaceuticals,Median Base Pay,59074,
Chicago,Industry,2018-07,Business Services,Median Base Pay,53602,
Chicago,Industry,2018-07,Computer Software & Hardware,Median Base Pay,57600,
Chicago,Industry,2018-07,Construction,Median Base Pay,55561,
Chicago,Industry,2018-07,Consulting,Median Base Pay,57161,
Chicago,Industry,2018-07,Consumer Electronics,Median Base Pay,51077,
Chicago,Industry,2018-07,Consumer Services,Median Base Pay,50465,
Chicago,Industry,2018-07,Education & Schools,Median Base Pay,51984,
Chicago,Industry,2018-07,Energy & Utilities,Median Base Pay,60471,
Chicago,Industry,2018-07,Facilities,Median Base Pay,52812,
Chicago,Industry,2018-07,Farming & Agriculture,Median Base Pay,54790,
Chicago,Industry,2018-07,Government,Median Base Pay,56017,
Chicago,Industry,2018-07,Health Care & Hospitals,Median Base Pay,54609,
Chicago,Industry,2018-07,Information Technology,Median Base Pay,55870,
Chicago,Industry,2018-07,Insurance,Median Base Pay,55613,
Chicago,Industry,2018-07,Internet & Tech,Median Base Pay,57582,
Chicago,Industry,2018-07,Manufacturing,Median Base Pay,56944,
Chicago,Industry,2018-07,Marketing & Advertising,Median Base Pay,53302,
Chicago,Industry,2018-07,Media & Publishing,Median Base Pay,54008,
Chicago,Industry,2018-07,Nonprofit,Median Base Pay,52128,
Chicago,Industry,2018-07,Private Security,Median Base Pay,51399,
Chicago,Industry,2018-07,Real Estate,Median Base Pay,53897,
Chicago,Industry,2018-07,Recruiting & Staffing,Median Base Pay,52594,
Chicago,Industry,2018-07,Restaurants & Bars,Median Base Pay,51198,
Chicago,Industry,2018-07,Retail,Median Base Pay,51427,
Chicago,Industry,2018-07,Supermarkets,Median Base Pay,52952,
Chicago,Industry,2018-07,Telecommunications,Median Base Pay,54576,
Chicago,Industry,2018-07,Transportation & Logistics,Median Base Pay,55137,
Chicago,Industry,2018-07,Travel & Tourism,Median Base Pay,52413,
Chicago,Industry,2018-07,Wholesale,Median Base Pay,54660,
Houston,Industry,2018-07,Accounting & Legal,Median Base Pay,55580,
Houston,Industry,2018-07,Aerospace & Defense,Median Base Pay,57726,
Houston,Industry,2018-07,Architecture & Civil Engineering,Median Base Pay,55899,
Houston,Industry,2018-07,Arts & Entertainment,Median Base Pay,49235,
Houston,Industry,2018-07,Automotive,Median Base Pay,50495,
Houston,Industry,2018-07,Banking & Financial Services,Median Base Pay,54928,
Houston,Industry,2018-07,Beauty & Fitness,Median Base Pay,49863,
Houston,Industry,2018-07,Biotech & Pharmaceuticals,Median Base Pay,57807,
Houston,Industry,2018-07,Business Services,Median Base Pay,52453,
Houston,Industry,2018-07,Computer Software & Hardware,Median Base Pay,56364,
Houston,Industry,2018-07,Construction,Median Base Pay,54370,
Houston,Industry,2018-07,Consulting,Median Base Pay,55935,
Houston,Industry,2018-07,Consumer Electronics,Median Base Pay,49981,
Houston,Industry,2018-07,Consumer Services,Median Base Pay,49383,
Houston,Industry,2018-07,Education & Schools,Median Base Pay,50869,
Houston,Industry,2018-07,Energy & Utilities,Median Base Pay,59174,
Houston,Industry,2018-07,Facilities,Median Base Pay,51679,
Houston,Industry,2018-07,Farming & Agriculture,Median Base Pay,53615,
Houston,Industry,2018-07,Government,Median Base Pay,54815,
Houston,Industry,2018-07,Health Care & Hospitals,Median Base Pay,53438,
Houston,Industry,2018-07,Information Technology,Median Base Pay,54672,
Houston,Industry,2018-07,Insurance,Median Base Pay,54420,
Houston,Industry,2018-07,Internet & Tech,Median Base Pay,56347,
Houston,Industry,2018-07,Manufacturing,Median Base Pay,55723,
Houston,Industry,2018-07,Marketing & Advertising,Median Base Pay,52159,
Houston,Industry,2018-07,Media & Publishing,Median Base Pay,52850,
Houston,Industry,2018-07,Nonprofit,Median Base Pay,51010,
Houston,Industry,2018-07,Private Security,Median Base Pay,50297,
Houston,Industry,2018-07,Real Estate,Median Base Pay,52741,
Houston,Industry,2018-07,Recruiting & Staffing,Median Base Pay,51466,
Houston,Industry,2018-07,Restaurants & Bars,Median Base Pay,50100,
Houston,Industry,2018-07,Retail,Median Base Pay,50324,
Houston,Industry,2018-07,Supermarkets,Median Base Pay,51816,
Houston,Industry,2018-07,Telecommunications,Median Base Pay,53405,
Houston,Industry,2018-07,Transportation & Logistics,Median Base Pay,53955,
Houston,Industry,2018-07,Travel & Tourism,Median Base Pay,51289,
Houston,Industry,2018-07,Wholesale,Median Base Pay,53487,
Washington DC,Industry,2018-07,Accounting & Legal,Median Base Pay,59380,
Washington DC,Industry,2018-07,Aerospace & Defense,Median Base Pay,61673,
Washington DC,Industry,2018-07,Architecture & Civil Engineering,Median Base Pay,59721,
Washington DC,Industry,2018-07,Arts & Entertainment,Median Base Pay,52601,
Washington DC,Industry,2018-07,Automotive,Median Base Pay,53947,
Washington DC,Industry,2018-07,Banking & Financial Services,Median Base Pay,58684,
Washington DC,Industry,2018-07,Beauty & Fitness,Median Base Pay,53272,
Washington DC,Industry,2018-07,Biotech & Pharmaceuticals,Median Base Pay,61759,
Washington DC,Industry,2018-07,Business Services,Median Base Pay,56039,
Washington DC,Industry,2018-07,Computer Software & Hardware,Median Base Pay,60218,
Washington DC,Industry,2018-07,Construction,Median Base Pay,58087,
Washington DC,Industry,2018-07,Consulting,Median Base Pay,59760,
Washington DC,Industry,2018-07,Consumer Electronics,Median Base Pay,53398,
Washington DC,Industry,2018-07,Consumer Services,Median Base Pay,52759,
Washington DC,Industry,2018-07,Education & Schools,Median Base Pay,54347,
Washington DC,Industry,2018-07,Energy & Utilities,Median Base Pay,63220,
Washington DC,Industry,2018-07,Facilities,Median Base Pay,55212,
Washington DC,Industry,2018-07,Farming & Agriculture,Median Base Pay,57281,
Washington DC,Industry,2018-07,Government,Median Base Pay,58563,
Washington DC,Industry,2018-07,Health Care & Hospitals,Median Base Pay,57091,
Washington DC,Industry,2018-07,Information Technology,Median Base Pay,58410,
Washington DC,Industry,2018-07,Insurance,Median Base Pay,58141,
Washington DC,Industry,2018-07,Internet & Tech,Median Base Pay,60199,
Washington DC,Industry,2018-07,Manufacturing,Median Base Pay,59533,
Washington DC,Industry,2018-07,Marketing & Advertising,Median Base Pay,55725,
Washington DC,Industry,2018-07,Media & Publishing,Median Base Pay,56463,
Washington DC,Industry,2018-07,Nonprofit,Median Base Pay,54498,
Washington DC,Industry,2018-07,Private Security,Median Base Pay,53736,
Washington DC,Industry,2018-07,Real Estate,Median Base Pay,56347,
Washington DC,Industry,2018-07,Recruiting & Staffing,Median Base Pay,54985,
Washington DC,Industry,2018-07,Restaurants & Bars,Median Base Pay,53525,
Washington DC,Industry,2018-07,Retail,Median Base Pay,53765,
Washington DC,Industry,2018-07,Supermarkets,Median Base Pay,55359,
Washington DC,Industry,2018-07,Telecommunications,Median Base Pay,57056,
Washington DC,Industry,2018-07,Transportation & Logistics,Median Base Pay,57643,
Washington DC,Industry,2018-07,Travel & Tourism,Median Base Pay,54795,
Washington DC,Industry,2018-07,Wholesale,Median Base Pay,57144,
Philadelphia,Industry,2018-07,Accounting & Legal,Median Base Pay,55668,
Philadelphia,Industry,2018-07,Aerospace & Defense,Median Base Pay,57817,
Philadelphia,Industry,2018-07,Architecture & Civil Engineering,Median Base Pay,55987,
Philadelphia,Industry,2018-07,Arts & Entertainment,Median Base Pay,49312,
Philadelphia,Industry,2018-07,Automotive,Median Base Pay,50574,
Philadelphia,Industry,2018-07,Banking & Financial Services,Median Base Pay,55015,
Philadelphia,Industry,2018-07,Beauty & Fitness,Median Base Pay,49942,
Philadelphia,Industry,2018-07,Biotech & Pharmaceuticals,Median Base Pay,57898,
Philadelphia,Industry,2018-07,Business Services,Median Base Pay,52535,
Philadelphia,Industry,2018-07,Computer Software & Hardware,Median Base Pay,56453,
Philadelphia,Industry,2018-07,Construction,Median Base Pay,54455,
Philadelphia,Industry,2018-07,Consulting,Median Base Pay,56023,
Philadelphia,Industry,2018-07,Consumer Electronics,Median Base Pay,50060,
Philadelphia,Industry,2018-07,Consumer Services,Median Base Pay,49461,
Philadelphia,Industry,2018-07,Education & Schools,Median Base Pay,50949,
Philadelphia,Industry,2018-07,Energy & Utilities,Median Base Pay,59268,
Philadelphia,Industry,2018-07,Facilities,Median Base Pay,51760,
Philadelphia,Industry,2018-07,Farming & Agriculture,Median Base Pay,53700,
Philadelphia,Industry,2018-07,Government,Median Base Pay,54902,
Philadelphia,Industry,2018-07,Health Care & Hospitals,Median Base Pay,53522,
Philadelphia,Industry,2018-07,Information Technology,Median Base Pay,54758,
Philadelphia,Industry,2018-07,Insurance,Median Base Pay,54506,
Philadelphia,Industry,2018-07,Internet & Tech,Median Base Pay,56435,
Philadelphia,Industry,2018-07,Manufacturing,Median Base Pay,55811,
Philadelphia,Industry,2018-07,Marketing & Advertising,Median Base Pay,52241,
Philadelphia,Industry,2018-07,Media & Publishing,Median Base Pay,52933,
Philadelphia,Industry,2018-07,Nonprofit,Median Base Pay,51090,
Philadelphia,Industry,2018-07,Private Security,Median Base Pay,50376,
Philadelphia,Industry,2018-07,Real Estate,Median Base Pay,52824,
Philadelphia,Industry,2018-07,Recruiting & Staffing,Median Base Pay,51547,
Philadelphia,Industry,2018-07,Restaurants & Bars,Median Base Pay,50179,
Philadelphia,Industry,2018-07,Retail,Median Base Pay,50403,
Philadelphia,Industry,2018-07,Supermarkets,Median Base Pay,51898,
Philadelphia,Industry,2018-07,Telecommunications,Median Base Pay,53489,
Philadelphia,Industry,2018-07,Transportation & Logistics,Median Base Pay,54039,
Philadelphia,Industry,2018-07,Travel & Tourism,Median Base Pay,51370,
Philadelphia,Industry,2018-07,Wholesale,Median Base Pay,53572,
Atlanta,Industry,2018-07,Accounting & Legal,Median Base Pay,53809,
Atlanta,Industry,2018-07,Aerospace & Defense,Median Base Pay,55886,
Atlanta,Industry,2018-07,Architecture & Civil Engineering,Median Base Pay,54117,
Atlanta,Industry,2018-07,Arts & Entertainment,Median Base Pay,47665,
Atlanta,Industry,2018-07,Automotive,Median Base Pay,48885,
Atlanta,Industry,2018-07,Banking & Financial Services,Median Base Pay,53177,
Atlanta,Industry,2018-07,Beauty & Fitness,Median Base Pay,48274,
Atlanta,Industry,2018-07,Biotech & Pharmaceuticals,Median Base Pay,55964,
Atlanta,Industry,2018-07,Business Services,Median Base Pay,50781,
Atlanta,Industry,2018-07,Computer Software & Hardware,Median Base Pay,54568,
Atlanta,Industry,2018-07,Construction,Median Base Pay,52637,
Atlanta,Industry,2018-07,Consulting,Median Base Pay,54152,
Atlanta,Industry,2018-07,Consumer Electronics,Median Base Pay,48388,
Atlanta,Industry,2018-07,Consumer Services,Median Base Pay,47809,
Atlanta,Industry,2018-07,Education & Schools,Median Base Pay,49247,
Atlanta,Industry,2018-07,Energy & Utilities,Median Base Pay,57288,
Atlanta,Industry,2018-07,Facilities,Median Base Pay,50032,
Atlanta,Industry,2018-07,Farming & Agriculture,Median Base Pay,51906,
Atlanta,Industry,2018-07,Government,Median Base Pay,53068,
Atlanta,Industry,2018-07,Health Care & Hospitals,Median Base Pay,51734,
Atlanta,Industry,2018-07,Information Technology,Median Base Pay,52929,
Atlanta,Industry,2018-07,Insurance,Median Base Pay,52686,
Atlanta,Industry,2018-07,Internet & Tech,Median Base Pay,54551,
Atlanta,Industry,2018-07,Manufacturing,Median Base Pay,53947,
Atlanta,Industry,2018-07,Marketing & Advertising,Median Base Pay,50496,
Atlanta,Industry,2018-07,Media & Publishing,Median Base Pay,51165,
Atlanta,Industry,2018-07,Nonprofit,Median Base Pay,49384,
Atlanta,Industry,2018-07,Private Security,Median Base Pay,48694,
Atlanta,Industry,2018-07,Real Estate,Median Base Pay,51060,
Atlanta,Industry,2018-07,Recruiting & Staffing,Median Base Pay,49826,
Atlanta,Industry,2018-07,Restaurants & Bars,Median Base Pay,48503,
Atlanta,Industry,2018-07,Retail,Median Base Pay,48720,
Atlanta,Industry,2018-07,Supermarkets,Median Base Pay,50165,
Atlanta,Industry,2018-07,Telecommunications,Median Base Pay,51703,
Atlanta,Industry,2018-07,Transportation & Logistics,Median Base Pay,52235,
Atlanta,Industry,2018-07,Travel & Tourism,Median Base Pay,49654,
Atlanta,Industry,2018-07,Wholesale,Median Base Pay,51782,
Boston,Industry,2018-07,Accounting & Legal,Median Base Pay,59797,
Boston,Industry,2018-07,Aerospace & Defense,Median Base Pay,62106,
Boston,Industry,2018-07,Architecture & Civil Engineering,Median Base Pay,60140,
Boston,Industry,2018-07,Arts & Entertainment,Median Base Pay,52970,
Boston,Industry,2018-07,Automotive,Median Base Pay,54326,
Boston,Industry,2018-07,Banking & Financial Services,Median Base Pay,59096,
Boston,Industry,2018-07,Beauty & Fitness,Median Base Pay,53646,
Boston,Industry,2018-07,Biotech & Pharmaceuticals,Median Base Pay,62192,
Boston,Industry,2018-07,Business Services,Median Base Pay,56432,
Boston,Industry,2018-07,Computer Software & Hardware,Median Base Pay,60641,
Boston,Industry,2018-07,Construction,Median Base Pay,58495,
Boston,Industry,2018-07,Consulting,Median Base Pay,60179,
Boston,Industry,2018-07,Consumer Electronics,Median Base Pay,53773,
Boston,Industry,2018-07,Consumer Services,Median Base Pay,53130,
Boston,Industry,2018-07,Education & Schools,Median Base Pay,54728,
Boston,Industry,2018-07,Energy & Utilities,Median Base Pay,63664,
Boston,Industry,2018-07,Facilities,Median Base Pay,55600,
Boston,Industry,2018-07,Farming & Agriculture,Median Base Pay,57683,
Boston,Industry,2018-07,Government,Median Base Pay,58974,
Boston,Industry,2018-07,Health Care & Hospitals,Median Base Pay,57492,
Boston,Industry,2018-07,Information Technology,Median Base Pay,58820,
Boston,Industry,2018-07,Insurance,Median Base Pay,58549,
Boston,Industry,2018-07,Internet & Tech,Median Base Pay,60621,
Boston,Industry,2018-07,Manufacturing,Median Base Pay,59950,
Boston,Industry,2018-07,Marketing & Advertising,Median Base Pay,56116,
Boston,Industry,2018-07,Media & Publishing,Median Base Pay,56859,
Boston,Industry,2018-07,Nonprofit,Median Base Pay,54880,
Boston,Industry,2018-07,Private Security,Median Base Pay,54113,
Boston,Industry,2018-07,Real Estate,Median Base Pay,56743,
Boston,Industry,2018-07,Recruiting & Staffing,Median Base Pay,55371,
Boston,Industry,2018-07,Restaurants & Bars,Median Base Pay,53901,
Boston,Industry,2018-07,Retail,Median Base Pay,54142,
Boston,Industry,2018-07,Supermarkets,Median Base Pay,55748,
Boston,Industry,2018-07,Telecommunications,Median Base Pay,57457,
Boston,Industry,2018-07,Transportation & Logistics,Median Base Pay,58048,
Boston,Industry,2018-07,Travel & Tourism,Median Base Pay,55180,
Boston,Industry,2018-07,Wholesale,Median Base Pay,57545,
San Francisco,Industry,2018-07,Accounting & Legal,Median Base Pay,70157,
San Francisco,Industry,2018-07,Aerospace & Defense,Median Base Pay,72865,
San Francisco,Industry,2018-07,Architecture & Civil Engineering,Median Base Pay,70559,
San Francisco,Industry,2018-07,Arts & Entertainment,Median Base Pay,62147,
San Francisco,Industry,2018-07,Automotive,Median Base Pay,63737,
San Francisco,Industry,2018-07,Banking & Financial Services,Median Base Pay,69334,
San Francisco,Industry,2018-07,Beauty & Fitness,Median Base Pay,62940,
San Francisco,Industry,2018-07,Biotech & Pharmaceuticals,Median Base Pay,72967,
San Francisco,Industry,2018-07,Business Services,Median Base Pay,66209,
San Francisco,Industry,2018-07,Computer Software & Hardware,Median Base Pay,71146,
San Francisco,Industry,2018-07,Construction,Median Base Pay,68629,
San Francisco,Industry,2018-07,Consulting,Median Base Pay,70605,
San Francisco,Industry,2018-07,Consumer Electronics,Median Base Pay,63089,
San Francisco,Industry,2018-07,Consumer Services,Median Base Pay,62334,
San Francisco,Industry,2018-07,Education & Schools,Median Base Pay,64210,
San Francisco,Industry,2018-07,Energy & Utilities,Median Base Pay,74693,
San Francisco,Industry,2018-07,Facilities,Median Base Pay,65232,
San Francisco,Industry,2018-07,Farming & Agriculture,Median Base Pay,67676,
San Francisco,Industry,2018-07,Government,Median Base Pay,69191,
San Francisco,Industry,2018-07,Health Care & Hospitals,Median Base Pay,67452,
San Francisco,Industry,2018-07,Information Technology,Median Base Pay,69010,
San Francisco,Industry,2018-07,Insurance,Median Base Pay,68693,
San Francisco,Industry,2018-07,Internet & Tech,Median Base Pay,71124,
San Francisco,Industry,2018-07,Manufacturing,Median Base Pay,70337,
San Francisco,Industry,2018-07,Marketing & Advertising,Median Base Pay,65838,
San Francisco,Industry,2018-07,Media & Publishing,Median Base Pay,66710,
